row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
Thuế TNDN,Thuế TNDN,Thuế TNDN,79.072,131.240,(143.200),67.112,79072.0,131240.0,-143200.0,67112.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,921,24.303,(24.560),664,921.0,24303.0,-24560.0,664.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,4.124,78.710,(77.348),5.486,4124.0,78710.0,-77348.0,5486.0
,,,84.117,234.253,(245.108),73.262,84117.0,234253.0,-245108.0,73262.0
