row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,668.059,261.645,929.704,668059.0,261645.0,929704.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,1.173.818,173.948,1.347.766,1173818.0,173948.0,1347766.0
Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,(226.039),(153.633),(379.672),-226039.0,-153633.0,-379672.0
Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,(772.051),-,(772.051),-772051.0,,-772051.0
Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,Sử dụng dự phòng để xử lý rủi ro Ảnh hưởng của việc bán các khoản cho vay trong năm,(283.532),-,(283.532),-283532.0,,-283532.0
Phân loại lại từ dự phòng giảm giá chứng khoán đầu tư,Phân loại lại từ dự phòng giảm giá chứng khoán đầu tư,Phân loại lại từ dự phòng giảm giá chứng khoán đầu tư,7.000,-,7.000,7000.0,,7000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,567.255,281.960,849.215,567255.0,281960.0,849215.0
