row_label_raw,row_label_full,Số đầu năm,Năm nay > 877.943.083,Năm trước > -,numeric__Năm nay > 877.943.083,numeric__Năm trước > -
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,186.081.027,877.943.083,186081027.0,877943083.0
Số cuối năm,Số cuối năm,Số cuối năm,1.064.024.110,877.943.083,1064024110.0,877943083.0
