row_label_raw,row_label_full,Số đầu năm,Năm nay > 107.772.158.425,Năm trước > 59.135.637.653,numeric__Năm nay > 107.772.158.425,numeric__Năm trước > 59.135.637.653
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,51.858.272.935,48.636.520.772,51858272935.0,48636520772.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(28.226.062.858),-,-28226062858.0,
Số cuối năm,Số cuối năm,Số cuối năm,131.404.368.502,107.772.158.425,131404368502.0,107772158425.0
