row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã thực nộp,Phải nộp,Phải thu,,,,,,
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,70.211.573,1.253.372.138,9.155.571.061,(7.802.905.044),169.505.452,-,70211573.0,1253372138.0,9155571061.0,-7802905044.0,169505452.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,506.496.724,11.017.365,399.160.318,(508.247.792),397.409.250,11.017.365,506496724.0,11017365.0,399160318.0,-508247792.0,397409250.0,11017365.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,-,106.334.477,(106.334.477),-,-,,,106334477.0,-106334477.0,,
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,,,17.577.655.300,(17.577.655.300),-,-,,,17577655300.0,-17577655300.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,121.385.634,-,-,-,121.385.634,-,121385634.0,,,,121385634.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",8.494.501,1.253.372.138,12.000.000,(12.000.000),8.494.501,-,8494501.0,1253372138.0,12000000.0,-12000000.0,8494501.0,
Cộng,Cộng,Cộng,706.588.432,1.264.389.503,27.250.721.156,(26.007.142.613),696.794.837,11.017.365,706588432.0,1264389503.0,27250721156.0,-26007142613.0,696794837.0,11017365.0
