row_label_raw,row_label_full,Số đầu năm,Năm nay > 188.519.518.760,Năm trước > 179.962.834.592,numeric__Năm nay > 188.519.518.760,numeric__Năm trước > 179.962.834.592
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,25.478.824.295,8.556.684.168,25478824295.0,8556684168.0
Số cuối năm,Số cuối năm,Số cuối năm,213.998.343.055,188.519.518.760,213998343055.0,188519518760.0
