row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Vay ngắn hạn phải trả bên liên quan,Vay ngắn hạn phải trả bên liên quan,Vay ngắn hạn phải trả bên liên quan,30.000.000.000,-,30000000000.0,
Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,30.000.000.000,-,30000000000.0,
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,65.055.643.000,331.898.129.741,65055643000.0,331898129741.0
Ngân hàng TMCP Đầu tư và Phát triển Việt nam,Ngân hàng TMCP Đầu tư và Phát triển Việt nam,Ngân hàng TMCP Đầu tư và Phát triển Việt nam,15.055.643.000,125.304.268.325,15055643000.0,125304268325.0
Ngân hàng TMCP Bảo Việt,Ngân hàng TMCP Bảo Việt,Ngân hàng TMCP Bảo Việt,-,126.593.861.416,,126593861416.0
Ngân hàng TMCP Tiên Phong,Ngân hàng TMCP Tiên Phong,Ngân hàng TMCP Tiên Phong,50.000.000.000,80.000.000.000,50000000000.0,80000000000.0
Vay ngắn hạn các cá nhân,Vay ngắn hạn các cá nhân,Vay ngắn hạn các cá nhân,252.888.819,252.888.819,252888819.0,252888819.0
Vay dài hạn đến hạn trả (xem thuyết minh số V.20b),Vay dài hạn đến hạn trả (xem thuyết minh số V.20b),Vay dài hạn đến hạn trả (xem thuyết minh số V.20b),1.485.160.769.420,1.289.416.786.014,1485160769420.0,1289416786014.0
Ngân hàng NIB,Ngân hàng NIB,Ngân hàng NIB,658.715.673.898,602.365.766.857,658715673898.0,602365766857.0
Ngân hàng Phát triển Châu Á-vay thông thường,Ngân hàng Phát triển Châu Á-vay thông thường,Ngân hàng Phát triển Châu Á-vay thông thường,150.265.335.481,71.595.390.109,150265335481.0,71595390109.0
Ngân hàng Phát triển Châu Á - vay đặc biệt,Ngân hàng Phát triển Châu Á - vay đặc biệt,Ngân hàng Phát triển Châu Á - vay đặc biệt,6.704.309.237,3.250.531.621,6704309237.0,3250531621.0
Quỹ tích lũy nợ - Bộ Tài chính,Quỹ tích lũy nợ - Bộ Tài chính,Quỹ tích lũy nợ - Bộ Tài chính,669.475.450.804,612.205.097.427,669475450804.0,612205097427.0
Cộng,Cộng,Cộng,1.580.469.301.239,1.621.567.804.574,1580469301239.0,1621567804574.0
