row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2025_1,Ngày 31 tháng 12năm 2024(Trình bày lại),Ngày 31 tháng 12năm 2024(Trình bày lại)_1,numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2025_1,numeric__Ngày 31 tháng 12năm 2024(Trình bày lại),numeric__Ngày 31 tháng 12năm 2024(Trình bày lại)_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay các tổ chức kinh tế và cá nhân trong nước,Cho vay các tổ chức kinh tế và cá nhân trong nước,835.269.757,"88,50",618.320.514,"88,63",835269757.0,88.5,618320514.0,88.63
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,642.502,"0,07",309.972,"0,04",642502.0,0.07,309972.0,0.04
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,44.136,"0,00",153.474,"0,02",44136.0,0.0,153474.0,0.02
"Cho vay bằng vốn tái trợ, ủy thác đầu tư","Cho vay bằng vốn tái trợ, ủy thác đầu tư","Cho vay bằng vốn tái trợ, ủy thác đầu tư",3.504,"0,00",14.430,"0,00",3504.0,0.0,14430.0,0.0
"Cho vay đối với các tổ chức, cá nhân nước ngoài","Cho vay đối với các tổ chức, cá nhân nước ngoài","Cho vay đối với các tổ chức, cá nhân nước ngoài",1.316,"0,00",-,"0,00",1316.0,0.0,,0.0
Cấp tín dụng khác,Cấp tín dụng khác,Cấp tín dụng khác,73.847.196,"7,82",69.460.197,"9,95",73847196.0,7.82,69460197.0,9.95
Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,34.093.219,"3,61",9.512.536,"1,36",34093219.0,3.61,9512536.0,1.36
,,,943.901.630,100,697.771.123,100,943901630.0,100.0,697771123.0,100.0
