row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Ông Nguyễn Đức VinhBà Lưu Thị Thảo,Tổng Giám đốcPhó Tổng Giám đốc thường trực vàGiám đốc điều hành cao cấp,
Ông Phùng Duy KhươngBà Phạm Thị Nhung,Ông Phùng Duy KhươngBà Phạm Thị Nhung,Ông Phùng Duy KhươngBà Phạm Thị Nhung,Phó Tổng Giám đốc thường trực phụ trách phía NamPhó Tổng Giám đốc thường trực (đến ngày 24 tháng 4 năm 2025),
Bà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo HirokiÔng Vũ Minh Trường,Bà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo HirokiÔng Vũ Minh Trường,Bà Dương Thị Thu ThủyÔng Nguyễn Thành LongÔng Đình Văn NhoÔng Nguyễn Thanh BìnhÔng Kamijo HirokiÔng Vũ Minh Trường,Phó Tổng Giám đốcPhó Tổng Giám đốc (đến ngày 30 tháng 6 năm 2025)Phó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốc (từ ngày 2 tháng 3 năm 2026),
