row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2024(Trình báy lại),numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2024(Trình báy lại)
,,,Triệu đồng,Triệu đồng,,
Đến 6 tháng,Đến 6 tháng,Đến 6 tháng,40.006.421,22.780.992,40006421.0,22780992.0
Từ trên 6 tháng đến 12 tháng,Từ trên 6 tháng đến 12 tháng,Từ trên 6 tháng đến 12 tháng,35.281.990,24.546.417,35281990.0,24546417.0
Từ trên 12 tháng đến 5 năm,Từ trên 12 tháng đến 5 năm,Từ trên 12 tháng đến 5 năm,67.285.075,34.935.087,67285075.0,34935087.0
Từ trên 5 năm trở lên,Từ trên 5 năm trở lên,Từ trên 5 năm trở lên,11.847.256,7.630.716,11847256.0,7630716.0
,,,154.420.742,89.893.212,154420742.0,89893212.0
