row_label_raw,row_label_full,col_0,Chưa quá hạnTriệu đồng,Đã quá hạn nhưngchưa bịgiảm giảTriệu đồng,Đã quá hạnvà đãtrich lậpdự phòngTriệu đồng,Tổng cộngTriệu đồng,numeric__Chưa quá hạnTriệu đồng,numeric__Đã quá hạn nhưngchưa bịgiảm giảTriệu đồng,numeric__Đã quá hạnvà đãtrich lậpdự phòngTriệu đồng,numeric__Tổng cộngTriệu đồng
Tiền gửi và cấp tin dụng cho các TCTD khác - gộp,Tiền gửi và cấp tin dụng cho các TCTD khác - gộp,Tiền gửi và cấp tin dụng cho các TCTD khác - gộp,186.228.938,-,-,186.228.938,186228938.0,,,186228938.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,178.800.339,-,-,178.800.339,178800339.0,,,178800339.0
- Cấp tin dụng cho các TCTD khác,- Cấp tin dụng cho các TCTD khác,- Cấp tin dụng cho các TCTD khác,7.428.599,-,-,7.428.599,7428599.0,,,7428599.0
Chứng khoán kinh doanh - gộp (*),Chứng khoán kinh doanh - gộp (*),Chứng khoán kinh doanh - gộp (*),18.791.314,-,-,18.791.314,18791314.0,,,18791314.0
Cho vay khách hàng và mua nợ - gộp,Cho vay khách hàng và mua nợ - gộp,Cho vay khách hàng và mua nợ - gộp,882.689.114,1.447.257,61.126.894,945.263.265,882689114.0,1447257.0,61126894.0,945263265.0
Chứng khoán đầu tư - gộp (*),Chứng khoán đầu tư - gộp (*),Chứng khoán đầu tư - gộp (*),63.730.573,-,-,63.730.573,63730573.0,,,63730573.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,63.730.573,-,-,63.730.573,63730573.0,,,63730573.0
Tài sản Có khác - gộp,Tài sản Có khác - gộp,Tài sản Có khác - gộp,38.826.658,301.239,199.451,39.327.348,38826658.0,301239.0,199451.0,39327348.0
Tổng cộng,Tổng cộng,Tổng cộng,1.190.266.597,1.748.496,61.326.345,1.253.341.438,1190266597.0,1748496.0,61326345.0,1253341438.0
