row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng giảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phòng giảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,8.025,-,-,8.025,8025.0,,,8025.0
Hoàn nhập dự phòng rủi ro trong năm,Hoàn nhập dự phòng rủi ro trong năm,Hoàn nhập dự phòng rủi ro trong năm,(8.025),-,-,(8.025),-8025.0,,,-8025.0
Trong đó:Chứng khoản khác (Thuyết minh số 32),Trong đó:Chứng khoản khác (Thuyết minh số 32),Trong đó:Chứng khoản khác (Thuyết minh số 32),(8.025),-,-,(8.025),-8025.0,,,-8025.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,-,-,,,,
