row_label_raw,row_label_full,Bên liên quan,Giao dịch,Giá trị > Năm 2025Triệu đồng,Giá trị > Năm 2024Triệu đồng,numeric__Giao dịch,numeric__Giá trị > Năm 2025Triệu đồng,numeric__Giá trị > Năm 2024Triệu đồng
Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Doanh thu lãi cho vay,20.223,-,,20223.0,
Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Doanh thu khác,86,-,,86.0,
Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Chi phí lãi tiền gửi,-,(1),,,-1.0
Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Công ty Cổ phầnEurowindow,Chi phí dịch vụ khác,-,(1),,,-1.0
CTCP-TCT công trình đường sắt Việt Nam,CTCP-TCT công trình đường sắt Việt Nam,CTCP-TCT công trình đường sắt Việt Nam,Doanh thu khác,4,-,,4.0,
"Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan",Chi phí lãi tiền gửi,(5.905),(6.977),,-5905.0,-6977.0
"Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan",Nhận tiền gửi có kỳ hạn,999.117,1.649.915,,999117.0,1649915.0
"Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan","Các thành viên HDQT, BKS,Ban TGD và các cá nhân có liên quan",Rút tiền gửi có kỳ hạn,(778.348),(1.751.165),,-778348.0,-1751165.0
