row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ảnh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu Triệu đồng,numeric__Mức tăng tỷ giá,numeric__Ảnh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu Triệu đồng
Tại ngày 31 tháng 12 năm 2025 USD,Tại ngày 31 tháng 12 năm 2025 USD,Tại ngày 31 tháng 12 năm 2025 USD,"2,00%",(153.210),0.02,-153210.0
Tại ngày 31 tháng 12 năm 2024 USD,Tại ngày 31 tháng 12 năm 2024 USD,Tại ngày 31 tháng 12 năm 2024 USD,"2,00%",4.229,0.02,4229.0
