row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,,,
USD,Tại ngày 31 tháng 12 năm 2025 > USD,USD,"1,50%",(34.211),(27.369),0.015,-34211.0,-27369.0
VND,Tại ngày 31 tháng 12 năm 2025 > VND,VND,"3,00%",4.413.234,3.530.587,0.03,4413234.0,3530587.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,,,
USD,Tại ngày 31 tháng 12 năm 2024 > USD,USD,"1,50%",6.028,4.822,0.015,6028.0,4822.0
VND,Tại ngày 31 tháng 12 năm 2024 > VND,VND,"3,00%",3.308.756,2.647.005,0.03,3308756.0,2647005.0
