row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Ngô Chí Dũng,Ông Ngô Chí Dũng,Ông Ngô Chí Dũng,Chủ tịch,
Ông Bùi Hải Quân,Ông Bùi Hải Quân,Ông Bùi Hải Quân,Phó Chủ tịch,
Ông Lô Bằng Giang,Ông Lô Bằng Giang,Ông Lô Bằng Giang,Phó Chủ tịch,
Ông Nguyễn Đức Vinh,Ông Nguyễn Đức Vinh,Ông Nguyễn Đức Vinh,Thành viên,
Ông Takeshi Kimoto,Ông Takeshi Kimoto,Ông Takeshi Kimoto,Thành viên,
Bà Phạm Thị Nhung,Bà Phạm Thị Nhung,Bà Phạm Thị Nhung,Thành viên,
Ông Nguyễn Văn Phúc,Ông Nguyễn Văn Phúc,Ông Nguyễn Văn Phúc,Thành viên độc lập (đến ngày 27 tháng 4 năm 2025),
Ông Daniel Ashton Carroll,Ông Daniel Ashton Carroll,Ông Daniel Ashton Carroll,Thành viên độc lập (từ ngày 28 tháng 4 năm 2025),
Ông Mai Xuân Hùng,Ông Mai Xuân Hùng,Ông Mai Xuân Hùng,Thành viên độc lập (từ ngày 28 tháng 4 năm 2025),
