row_label_raw,row_label_full,col_0,Trong nướcTriệu đồng,Nước ngoàiTriệu đồng,Tổng cộngTriệu đồng,numeric__Trong nướcTriệu đồng,numeric__Nước ngoàiTriệu đồng,numeric__Tổng cộngTriệu đồng
"Tổng dư nợ cho vay khách hàng, mua nợ và cấp tín dụng cho các TCTD khác","Tổng dư nợ cho vay khách hàng, mua nợ và cấp tín dụng cho các TCTD khác","Tổng dư nợ cho vay khách hàng, mua nợ và cấp tín dụng cho các TCTD khác",952.690.548,1.316,952.691.864,952690548.0,1316.0,952691864.0
Tổng huy động,Tổng huy động,Tổng huy động,925.257.581,105.138.906,1.030.396.487,925257581.0,105138906.0,1030396487.0
Các cam kết tín dụng và bảo lãnh khác,Các cam kết tín dụng và bảo lãnh khác,Các cam kết tín dụng và bảo lãnh khác,82.110.148,-,82.110.148,82110148.0,,82110148.0
Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,554.206,289.176,843.382,554206.0,289176.0,843382.0
Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,88.595.317,-,88.595.317,88595317.0,,88595317.0
