row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2024(Trình bày lại),numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2024(Trình bày lại)
,,,Triệu đồng,Triệu đồng,,
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,847.393.264,615.824.369,847393264.0,615824369.0
Nợ cần chủ ý,Nợ cần chủ ý,Nợ cần chủ ý,30.950.442,43.364.053,30950442.0,43364053.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,11.429.858,10.852.509,11429858.0,10852509.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,10.879.958,12.098.440,10879958.0,12098440.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,9.154.889,6.119.216,9154889.0,6119216.0
Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,34.093.219,9.512.536,34093219.0,9512536.0
,,,943.901.630,697.771.123,943901630.0,697771123.0
