row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025,Ngày 31 tháng 12năm 2024(Trình bảy lại),numeric__Ngày 31 tháng 12năm 2025,numeric__Ngày 31 tháng 12năm 2024(Trình bảy lại)
,,,Triệu đồng,Triệu đồng,,
Nợ ngắn hạn,Nợ ngắn hạn,Nợ ngắn hạn,341.736.692,248.405.690,341736692.0,248405690.0
Nợ trung hạn,Nợ trung hạn,Nợ trung hạn,329.817.543,270.968.248,329817543.0,270968248.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,238.254.176,168.884.649,238254176.0,168884649.0
Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,Cho vay giao dịch ký quỹ và ứng trước cho khách hàng,34.093.219,9.512.536,34093219.0,9512536.0
,,,943.901.630,697.771.123,943901630.0,697771123.0
