row_label_raw,row_label_full,col_0,31/12/2024(Dã được trìnhbảy trước đây)triệu đồng,Phân loại lạitriệu đồng,31/12/2024(Phân loại lại)triệu đồng,numeric__31/12/2024(Dã được trìnhbảy trước đây)triệu đồng,numeric__Phân loại lạitriệu đồng,numeric__31/12/2024(Phân loại lại)triệu đồng
Bảo cáo tỉnh hình tài chính hợp nhất,Bảo cáo tỉnh hình tài chính hợp nhất,Bảo cáo tỉnh hình tài chính hợp nhất,Bảo cáo tỉnh hình tài chính hợp nhất,Bảo cáo tỉnh hình tài chính hợp nhất,Bảo cáo tỉnh hình tài chính hợp nhất,,,
Cho vay khách hàng,Bảo cáo tỉnh hình tài chính hợp nhất > Cho vay khách hàng,Cho vay khách hàng,676.545.598,4.858.570,681.404.168,676545598.0,4858570.0,681404168.0
Cho vay khách hàng,Bảo cáo tỉnh hình tài chính hợp nhất > Cho vay khách hàng,Cho vay khách hàng,692.875.738,4.895.385,697.771.123,692875738.0,4895385.0,697771123.0
Dự phòng rủi ro cho vay khách hàng,Bảo cáo tỉnh hình tài chính hợp nhất > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,(16.330.140),(36.815),(16.366.955),-16330140.0,-36815.0,-16366955.0
Tài sản Có khác,Bảo cáo tỉnh hình tài chính hợp nhất > Tài sản Có khác,Tài sản Có khác,27.275.914,(4.858.570),22.417.344,27275914.0,-4858570.0,22417344.0
Các khoản phải thu,Bảo cáo tỉnh hình tài chính hợp nhất > Các khoản phải thu,Các khoản phải thu,11.411.320,(4.895.385),6.515.935,11411320.0,-4895385.0,6515935.0
Dự phòng rủi ro cho các tài sản Có nộibàng khác,Bảo cáo tỉnh hình tài chính hợp nhất > Dự phòng rủi ro cho các tài sản Có nộibàng khác,Dự phòng rủi ro cho các tài sản Có nộibàng khác,(263.046),36.815,(226.231),-263046.0,36815.0,-226231.0
