row_label_raw,row_label_full,col_0,Dư phòngchungTriệu đồng,Dư phòngcụ thểTriệu đồng,Dư phònggiảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dư phòngchungTriệu đồng,numeric__Dư phòngcụ thểTriệu đồng,numeric__Dư phònggiảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,59.751,-,7.550,67.301,59751.0,,7550.0,67301.0
Trích lập/(hoàn nhập) dư phòng rủi rotrong năm (Thuyết minh số 32),Trích lập/(hoàn nhập) dư phòng rủi rotrong năm (Thuyết minh số 32),Trích lập/(hoàn nhập) dư phòng rủi rotrong năm (Thuyết minh số 32),(38.714),-,277,(38.437),-38714.0,,277.0,-38437.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,21.037,-,7.827,28.864,21037.0,,7827.0,28864.0
