row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,31/12/2015VND > 189.660.576.000 > 28.861.392.000 > 86.584.176.000 > 230.891.136.000,31/12/2014VND > 41.230.560.000 > 123.691.680.000 > 412.305.600.000,numeric__31/12/2015VND > 189.660.576.000 > 28.861.392.000 > 86.584.176.000 > 230.891.136.000,numeric__31/12/2014VND > 41.230.560.000 > 123.691.680.000 > 412.305.600.000
,,,535.997.280.000,618.458.400.000,535997280000.0,618458400000.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn,Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn,Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phải trả người bán ngắn hạn,(189.660.576.000),(41.230.560.000),-189660576000.0,-41230560000.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,346.336.704.000,577.227.840.000,346336704000.0,577227840000.0
