row_label_raw,row_label_full,Ông Phạm Việt Anh,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Trần Tuân Nam,Ông Trần Tuân Nam,Ông Trần Tuân Nam,Phó Tổng Giám đốc (miễn nhiệm ngày 11 tháng 01 năm 2016),
Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Phó Tổng Giám đốc (miễn nhiệm ngày 15 tháng 10 năm 2015),
Ông Đào Mạnh Tiến,Ông Đào Mạnh Tiến,Ông Đào Mạnh Tiến,Phó Tổng Giám đốc,
Ông Mai Thế Toàn,Ông Mai Thế Toàn,Ông Mai Thế Toàn,Phó Tổng Giám đốc,
Ông Đăng Khắc Độ,Ông Đăng Khắc Độ,Ông Đăng Khắc Độ,Phó Tổng Giám đốc,
Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Phó Tổng Giám đốc (bổ nhiệm ngày 20 tháng 4 năm 2015),
