row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,874.161.134,239.617.604,874161134.0,239617604.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,299.416.215,308.143.745,299416215.0,308143745.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,61.965.438,45.638.181,61965438.0,45638181.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,39.504.521,64.153.231,39504521.0,64153231.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",5.107.642.947,4.112.263.986,5107642947.0,4112263986.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",199.553.800,199.553.800,199553800.0,199553800.0
Các khoản phải trả khác các bên liên quan,Các khoản phải trả khác các bên liên quan,Các khoản phải trả khác các bên liên quan,,,,
- Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Các khoản phải trả khác các bên liên quan > - Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,- Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,2.030.815.933,187.449.285,2030815933.0,187449285.0
- Công ty Cổ phần Vận tải Dầu khí Hà Nội,Các khoản phải trả khác các bên liên quan > - Công ty Cổ phần Vận tải Dầu khí Hà Nội,- Công ty Cổ phần Vận tải Dầu khí Hà Nội,1.852.389.101,1.707.419.176,1852389101.0,1707419176.0
- Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Các khoản phải trả khác các bên liên quan > - Công ty Cổ phần Vận tải Xăng dầu Phương Nam,- Công ty Cổ phần Vận tải Xăng dầu Phương Nam,653.340.798,22.016.542.938,653340798.0,22016542938.0
- Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Các khoản phải trả khác các bên liên quan > - Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,- Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,370.920.991,395.215.065,370920991.0,395215065.0
- Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Các khoản phải trả khác các bên liên quan > - Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,- Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,5.180.000,105.111.460,5180000.0,105111460.0
- Tổng Công ty Dầu Việt Nam,Các khoản phải trả khác các bên liên quan > - Tổng Công ty Dầu Việt Nam,- Tổng Công ty Dầu Việt Nam,1.002.766.988,3.812.961.784,1002766988.0,3812961784.0
Các khoản phải trả khác,Các khoản phải trả khác các bên liên quan > Các khoản phải trả khác,Các khoản phải trả khác,8.033.764.503,16.346.580.390,8033764503.0,16346580390.0
,,,20.531.422.369,49.540.650.645,20531422369.0,49540650645.0
