row_label_raw,row_label_full,Đối tượng nợ,31/12/2015 > Giá gốc,31/12/2015 > VNDGiá trị cóthe thu hồi,31/12/2014 > Giá gốc,31/12/2014 > VNDGiá trị cóthe thu hồi,numeric__31/12/2015 > Giá gốc,numeric__31/12/2015 > VNDGiá trị cóthe thu hồi,numeric__31/12/2014 > Giá gốc,numeric__31/12/2014 > VNDGiá trị cóthe thu hồi
Công ty Cổ phần Vận tải Hàng hải,Công ty Cổ phần Vận tải Hàng hải,Công ty Cổ phần Vận tải Hàng hải,,,,,,,,
Quốc Việt,Công ty Cổ phần Vận tải Hàng hải > Quốc Việt,Quốc Việt,13.882.151.236,-,12.950.773.338,-,13882151236.0,,12950773338.0,
"Vitol Asia Pte., Ltd","Công ty Cổ phần Vận tải Hàng hải > Vitol Asia Pte., Ltd","Vitol Asia Pte., Ltd",1.968.640.500,-,1.848.242.130,-,1968640500.0,,1848242130.0,
Navig8 Pool Inc,Công ty Cổ phần Vận tải Hàng hải > Navig8 Pool Inc,Navig8 Pool Inc,1.929.599.950,-,2.124.594.740,-,1929599950.0,,2124594740.0,
Đối tượng khác,Công ty Cổ phần Vận tải Hàng hải > Đối tượng khác,Đối tượng khác,1.425.075.488,-,1.125.415.810,-,1425075488.0,,1125415810.0,
,,,19.205.467.174,-,18.049.026.018,-,19205467174.0,,18049026018.0,
