row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Đại Hùng,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Đại Hùng,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Đại Hùng,Công ty con của Tập đoàn Dầu khí Việt Nam,
Công ty TNHH MTV Công nghiệp tàu thủy Dung Quát,Công ty TNHH MTV Công nghiệp tàu thủy Dung Quát,Công ty TNHH MTV Công nghiệp tàu thủy Dung Quát,Công ty con của Tập đoàn Dầu khí Việt Nam,
Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Công ty con của Tập đoàn Dầu khí Việt Nam,
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam (trước đây là Tổng Công ty Tài chính Cổ phần Dầu khí Việt Nam),Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam (trước đây là Tổng Công ty Tài chính Cổ phần Dầu khí Việt Nam),Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam (trước đây là Tổng Công ty Tài chính Cổ phần Dầu khí Việt Nam),Thành viên Tập đoàn Dầu khí Việt Nam,
Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,Công ty thuộc Công ty Cổ phần PVI (Công ty con của Tập đoàn Dầu khí Việt Nam),
Công ty Cổ phần Quản lý và Phát triển nhà Dầu khí Miền Nam,Công ty Cổ phần Quản lý và Phát triển nhà Dầu khí Miền Nam,Công ty Cổ phần Quản lý và Phát triển nhà Dầu khí Miền Nam,Công ty thuộc Tổng Công ty Phán bón và Hóa chất Dầu khí (Công ty con của Tập đoàn Dầu khí Việt Nam),
Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Thành viên Tập đoàn Dầu khí Việt Nam,
Công ty Xăng dầu Dầu khí Miền Đông,Công ty Xăng dầu Dầu khí Miền Đông,Công ty Xăng dầu Dầu khí Miền Đông,Công ty thuộc Tổng Công ty Dầu Việt Nam (Công ty con của Tập đoàn Dầu khí Việt Nam),
Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất Ông thép Dầu khí Việt Nam,Công ty con của Tập đoàn Dầu khí Việt Nam,
Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,Tổng Công ty Dung dịch khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,Công ty con của Tập đoàn Dầu khí Việt Nam,
Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan dầu khí PVDP,Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan dầu khí PVDP,Công ty Cổ phần Thương mại và Dịch vụ Kỹ thuật Khoan dầu khí PVDP,Công ty thuộc Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí (Công ty con của Tập đoàn Dầu khí Việt Nam),
Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Công ty con của Tập đoàn Dầu khí Việt Nam,
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty thuộc Tổng Công ty Dịch vụ Tổng hợp Dầu khí (Công ty liên kết của Tập đoàn Dầu khí Việt Nam),
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Công ty con của Tập đoàn Dầu khí Việt Nam,
Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,Công ty liên doanh của Tập đoàn Dầu khí Việt Nam,
