row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,903.290.616.584,663.193.701.241,903290616584.0,663193701241.0
Công ty Cổ phần Vận tải Dầu khí Phương Nam,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Phương Nam,Công ty Cổ phần Vận tải Dầu khí Phương Nam,223.557.007.334,290.532.280.886,223557007334.0,290532280886.0
Công ty Cổ phần Vận tải dầu khí Quảng Ngãi,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải dầu khí Quảng Ngãi,7.209.182.061,2.250.414.306,7209182061.0,2250414306.0
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,3.495.152.441,20.201.848.924,3495152441.0,20201848924.0
Công ty Cổ phần Vận tải Dầu khí Cửu Long,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Cửu Long,Công ty Cổ phần Vận tải Dầu khí Cửu Long,3.306.573.568,3.062.484.760,3306573568.0,3062484760.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,2.892.000.000,2.721.500.000,2892000000.0,2721500000.0
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Mua hàng và dịch vụ > Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,1.503.376.532,1.043.138.186,1503376532.0,1043138186.0
Công ty Công nghiệp tàu thủy Dung Quất,Mua hàng và dịch vụ > Công ty Công nghiệp tàu thủy Dung Quất,Công ty Công nghiệp tàu thủy Dung Quất,51.413.565.038,10.076.605.527,51413565038.0,10076605527.0
Công ty Bảo hiểm Dầu khí Phía Nam,Mua hàng và dịch vụ > Công ty Bảo hiểm Dầu khí Phía Nam,Công ty Bảo hiểm Dầu khí Phía Nam,17.612.889.466,8.569.817.671,17612889466.0,8569817671.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,6.437.661.412,1.466.917.742,6437661412.0,1466917742.0
Tổng Công ty Dầu Việt Nam,Mua hàng và dịch vụ > Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,1.002.766.988,4.034.582.467,1002766988.0,4034582467.0
Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,Chi phí hoạt động tài chính,,
Tập đoàn Dầu khí Việt Nam,Chi phí hoạt động tài chính > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,15.509.928.043,11.198.300.410,15509928043.0,11198300410.0
Ngân hàng TMCP Đại Chứng Việt Nam,Chi phí hoạt động tài chính > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,-,12.595.176.449,,12595176449.0
Cổ tức ghi nhận,Cổ tức ghi nhận,Cổ tức ghi nhận,Cổ tức ghi nhận,Cổ tức ghi nhận,,
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Cổ tức ghi nhận > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,24.385.080.000,24.385.080.000,24385080000.0,24385080000.0
Công ty Cổ phần Vận tải Dầu khí Cửu Long,Cổ tức ghi nhận > Công ty Cổ phần Vận tải Dầu khí Cửu Long,Công ty Cổ phần Vận tải Dầu khí Cửu Long,5.203.772.000,-,5203772000.0,
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Cổ tức ghi nhận > Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,17.460.000.000,14.550.000.000,17460000000.0,14550000000.0
Góp vốn trong kỳ,Góp vốn trong kỳ,Góp vốn trong kỳ,Góp vốn trong kỳ,Góp vốn trong kỳ,,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Góp vốn trong kỳ > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,-,200.000.000.000,,200000000000.0
Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Góp vốn trong kỳ > Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,-,30.000.000.000,,30000000000.0
