row_label_raw,row_label_full,col_0,Tại ngày 31/12/2015,Tại ngày 31/12/2015_1,Tại ngày 31/12/2014,Tại ngày 31/12/2014_1,numeric__Tại ngày 31/12/2015,numeric__Tại ngày 31/12/2015_1,numeric__Tại ngày 31/12/2014,numeric__Tại ngày 31/12/2014_1
,,,VND,%,VND,%,,,,
Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,1.304.873.460.000,"51,00",1.304.873.460.000,"51,00",1304873460000.0,51.0,1304873460000.0,51.0
Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,168.939.630.000,"6,60",168.939.630.000,"6,60",168939630000.0,6.6,168939630000.0,6.6
Market Vectors ETF Trust - Market Vectors-Vietnam ETF,Market Vectors ETF Trust - Market Vectors-Vietnam ETF,Market Vectors ETF Trust - Market Vectors-Vietnam ETF,150.886.150.000,"5,90",129.365.050.000,"5,06",150886150000.0,5.9,129365050000.0,5.06
