row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,31/12/2015VND,31/12/2014VND,31/12/2015VND,31/12/2014VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),1.345.616.583.373,1.461.500.901.268,1.375.065.799.974,1.594.201.240.003,1345616583373.0,1461500901268.0,1375065799974.0,1594201240003.0
Euro (EUR),Euro (EUR),Euro (EUR),9.452.141,8.464.620,7.288.949,-,9452141.0,8464620.0,7288949.0,
Băng Anh (GBP),Băng Anh (GBP),Băng Anh (GBP),-,-,643.189.573,-,,,643189573.0,
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),-,-,572.937.957,-,,,572937957.0,
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,-,756.263.097,-,,,756263097.0,
