row_label_raw,row_label_full,Tên công ty,Nơi đăng ký hoạt động,Tỷ lệ phần sở hữu,Tỷ lệ quyền biểu quyết nằm giữ,Hoạt động chính,numeric__Nơi đăng ký hoạt động,numeric__Tỷ lệ phần sở hữu,numeric__Tỷ lệ quyền biểu quyết nằm giữ,numeric__Hoạt động chính
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,"Số 186 Trương Công Định, Phường 3, Thành phố Vũng Tàu","99,85%","99,85%","Kinh doanh vận tải đầu thô và các sản phẩm khí, cung ứng dịch vụ hàng hải, sửa chữa tàu biển và phương tiện nổi, thuê và cho thuê tàu biển, phương tiện vận tải khác, tuyển dụng, đào tạo và cung ứng thuyền viên, kinh doanh xuất khẩu các mặt hàng công, nông, ngư nghiệp, và các mặt hàng phục vụ đời sống dân sinh.",,0.9984999999999999,0.9984999999999999,
Công ty Cổ,Công ty Cổ,Công ty Cổ,"Tầng 14, Toà nhà","99,72","99,72%",Kinh doanh vận tải đầu thô và các sản phẩm,,99.72,0.9972,
