row_label_raw,row_label_full,col_0,Đơn vị,31/12/2020,1/1/2020,numeric__Đơn vị,numeric__31/12/2020,numeric__1/1/2020
Bia,Bia,Bia,thùng/két,3.668.219,3.960.378,,3668219.0,3960378.0
Két nhựa,Két nhựa,Két nhựa,cái,142.727,-,,142727.0,
Nước giải khát,Nước giải khát,Nước giải khát,thùng/két,72.637,1.040,,72637.0,1040.0
