row_label_raw,row_label_full,Tiền thuê đất phải trả Nhà nước (Thuyết minh 12(b)),31/12/2020VND > 51.602.316.000,1/1/2020VND > 51.602.316.000,numeric__31/12/2020VND > 51.602.316.000,numeric__1/1/2020VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,2.951.200.000,2.471.000.000,2951200000.0,2471000000.0
,,,54.553.516.000,54.073.316.000,54553516000.0,54073316000.0
