row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020VND,2019VND,,
Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Bán nguyên vật liệu,Bán nguyên vật liệu,267.513.653.769,424.672.745.453,267513653769.0,424672745453.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Cung cấp dịch vụ,Cung cấp dịch vụ,4.210.699.000,7.448.094.938,4210699000.0,7448094938.0
Bán thành phẩm,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Bán thành phẩm,Bán thành phẩm,38.442.800,110.547.300,38442800.0,110547300.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Mua hàng hóa,Mua hàng hóa,884.009.075.535,1.359.862.377.800,884009075535.0,1359862377800.0
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Cổ tức đã nhận,Cổ tức đã nhận,1.500.000.000,12.000.000.000,1500000000.0,12000000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long > Giao dịch khác,Giao dịch khác,-,2.393.640.486,,2393640486.0
Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,,
Bán nguyên vật liệu,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Bán nguyên vật liệu,Bán nguyên vật liệu,508.210.659.792,709.559.693.610,508210659792.0,709559693610.0
Cung cấp dịch vụ,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Cung cấp dịch vụ,Cung cấp dịch vụ,4.732.609.337,7.271.197.075,4732609337.0,7271197075.0
Mua hàng hóa,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Mua hàng hóa,Mua hàng hóa,1.555.408.213.021,2.145.297.668.670,1555408213021.0,2145297668670.0
Giao dịch khác,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Giao dịch khác,Giao dịch khác,69.288.720,2.254.412.541,69288720.0,2254412541.0
Cổ tức đã nhận,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Cổ tức đã nhận,Cổ tức đã nhận,-,19.412.601.464,,19412601464.0
Cổ tức đã trả,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây > Cổ tức đã trả,Cổ tức đã trả,5.216.685.900,6.166.739.400,5216685900.0,6166739400.0
Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Bán nguyên vật liệu,Bán nguyên vật liệu,71.138.672.280,100.779.714.589,71138672280.0,100779714589.0
Cung cấp dịch vụ,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Cung cấp dịch vụ,Cung cấp dịch vụ,2.286.970.184,3.950.658.194,2286970184.0,3950658194.0
Bán thành phẩm,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Bán thành phẩm,Bán thành phẩm,-,248.423.370,,248423370.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Mua hàng hóa,Mua hàng hóa,385.105.659.990,537.021.532.820,385105659990.0,537021532820.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Giao dịch khác,Giao dịch khác,1.495.701.920,962.499.252,1495701920.0,962499252.0
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu > Cổ tức đã nhận,Cổ tức đã nhận,2.402.400.000,3.603.600.000,2402400000.0,3603600000.0
Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,,
Bán nguyên vật liệu,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán nguyên vật liệu,Bán nguyên vật liệu,191.131.544.834,351.446.086.552,191131544834.0,351446086552.0
Bán thành phẩm,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán thành phẩm,Bán thành phẩm,88.010.730,193.002.520,88010730.0,193002520.0
Bán hàng hóa khác,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán hàng hóa khác,Bán hàng hóa khác,-,48.076.364,,48076364.0
Cung cấp dịch vụ,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Cung cấp dịch vụ,Cung cấp dịch vụ,960.158.600,2.557.180.912,960158600.0,2557180912.0
