row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2020VND,1/1/2020VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,223.084.440.143,235.967.453.301,223084440143.0,235967453301.0
Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,Công ty Cổ phần Hanacans,140.641.240.943,255.937.951.196,140641240943.0,255937951196.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,1.289.180.933.762,1.935.162.449.390,1289180933762.0,1935162449390.0
,,,1.652.906.614.848,2.427.067.853.887,1652906614848.0,2427067853887.0
