row_label_raw,row_label_full,col_0,1/1/2020VND,Số phát sinh trong năm VND,Số đã nộp trong năm VND,Số đã cán trừ trong năm VND,Phân loại sang thuế phải thu VND,31/12/2020VND,numeric__1/1/2020VND,numeric__Số phát sinh trong năm VND,numeric__Số đã nộp trong năm VND,numeric__Số đã cán trừ trong năm VND,numeric__Phân loại sang thuế phải thu VND,numeric__31/12/2020VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,492.850.292.427,7.270.730.884.112,(7.000.035.034.853),-,-,763.546.141.686,492850292427.0,7270730884112.0,-7000035034853.0,,,763546141686.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,232.943.964.427,1.124.942.822.470,(1.038.633.850.562),(1.989.241.864),2.245.145.731,319.508.840.202,232943964427.0,1124942822470.0,-1038633850562.0,-1989241864.0,2245145731.0,319508840202.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,100.284.136.319,13.193.569.622.865,(1.621.338.149.919),(11.525.111.065.529),-,147.404.543.736,100284136319.0,13193569622865.0,-1621338149919.0,-11525111065529.0,,147404543736.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,26.171.569.215,88.271.290.543,(96.276.371.049),(463.563.366),3.717.307.576,21.420.232.919,26171569215.0,88271290543.0,-96276371049.0,-463563366.0,3717307576.0,21420232919.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,13.250.584.372,(13.250.584.372),-,-,-,,13250584372.0,-13250584372.0,,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.710.050.777,73.785.969.957,(102.095.220.033),(65.747.292),30.083.520.081,5.418.573.490,3710050777.0,73785969957.0,-102095220033.0,-65747292.0,30083520081.0,5418573490.0
,,,855.960.013.165,21.764.551.174.319,(9.871.629.210.788),(11.527.629.618.051),36.045.973.388,1.257.298.332.033,855960013165.0,21764551174319.0,-9871629210788.0,-11527629618051.0,36045973388.0,1257298332033.0
