row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,307.773.703.264,144.377.898.065,307773703264.0,144377898065.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,300.190.623.200,259.569.796.251,300190623200.0,259569796251.0
Tăng do hợp nhất kinh doanh,Tăng do hợp nhất kinh doanh,Tăng do hợp nhất kinh doanh,-,319.912.641,,319912641.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(573.716.652.077),(87.260.303.164),-573716652077.0,-87260303164.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(1.061.941.589),-,-1061941589.0,
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(3.326.643.517),(2.589.479.748),-3326643517.0,-2589479748.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(906.348.209),-,-906348209.0,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(813.912.046),-,-813912046.0,
Xóa sổ,Xóa sổ,Xóa sổ,-,(6.644.120.781),,-6644120781.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.138.829.026,307.773.703.264,28138829026.0,307773703264.0
