row_label_raw,row_label_full,col_0,31/12/2020 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,31/12/2020 > Dự phòng VND,31/12/2020 > Giá trị ghi sổ VND,1/1/2020 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,1/1/2020 > Dự phòng VND,1/1/2020 > Giá trị ghi sổ VND,numeric__31/12/2020 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__31/12/2020 > Dự phòng VND,numeric__31/12/2020 > Giá trị ghi sổ VND,numeric__1/1/2020 > Hạch toán theo vốn chủ sở hữu/Giá gốc VND,numeric__1/1/2020 > Dự phòng VND,numeric__1/1/2020 > Giá trị ghi sổ VND
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (i),2.049.028.504.129,(102.210.427.352),1.946.818.076.777,1.878.458.174.350,(97.332.469.971),1.781.125.704.379,2049028504129.0,-102210427352.0,1946818076777.0,1878458174350.0,-97332469971.0,1781125704379.0
Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),Đầu tư góp vốn vào các đơn vị khác (ii),665.885.700.116,(342.286.659.322),323.599.040.794,665.885.700.116,(338.141.461.677),327.744.238.439,665885700116.0,-342286659322.0,323599040794.0,665885700116.0,-338141461677.0,327744238439.0
,,,2.714.914.204.245,(444.497.086.674),2.270.417.117.571,2.544.343.874.466,(435.473.931.648),2.108.869.942.818,2714914204245.0,-444497086674.0,2270417117571.0,2544343874466.0,-435473931648.0,2108869942818.0
