row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 1.806.954.567,Số đã cán trừtrong nămVND > (1.806.954.567),Phân loại từthuế phải nộpVND > -,31/12/2020VND > -,numeric__1/1/2020VND > 1.806.954.567,numeric__Số đã cán trừtrong nămVND > (1.806.954.567),numeric__Phân loại từthuế phải nộpVND > -,numeric__31/12/2020VND > -
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.989.241.864,(1.989.241.864),2.245.145.731,2.245.145.731,1989241864.0,-1989241864.0,2245145731.0,2245145731.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,463.563.366,(463.563.366),3.717.307.576,3.717.307.576,463563366.0,-463563366.0,3717307576.0,3717307576.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,151.489.955,(65.747.292),30.083.520.081,30.169.262.744,151489955.0,-65747292.0,30083520081.0,30169262744.0
,,,4.411.249.752,(4.325.507.089),36.045.973.388,36.131.716.051,4411249752.0,-4325507089.0,36045973388.0,36131716051.0
