row_label_raw,row_label_full,Phải trả Nhà nước cho phần đánh giá lại quyền sử dụng đất khi xác định giá trị doanh nghiệp để cổ phần hóa (*),31/12/2020VND > 735.379.872.700,1/1/2020VND > 735.379.872.700,numeric__31/12/2020VND > 735.379.872.700,numeric__1/1/2020VND > 735.379.872.700
Nhận ký quỹ ngắn hạn,Nhận ký quỹ ngắn hạn,Nhận ký quỹ ngắn hạn,134.765.892.226,179.289.889.446,134765892226.0,179289889446.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,32.410.792.586,45.680.554.923,32410792586.0,45680554923.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,64.363.267.655,118.997.511.575,64363267655.0,118997511575.0
,,,966.919.825.167,1.079.347.828.644,966919825167.0,1079347828644.0
