row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,,
Doanh thu kinh doanh bất động sản,Tổng doanh thu: > Doanh thu kinh doanh bất động sản,Doanh thu kinh doanh bất động sản,1.157.681.974.389,1.073.601.810.393,1157681974389.0,1073601810393.0
Doanh thu hợp đồng xây dựng,Tổng doanh thu: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,606.901.768.564,632.316.956.851,606901768564.0,632316956851.0
Doanh thu cung cấp dịch vụ,Tổng doanh thu: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,54.074.699.260,45.633.185.921,54074699260.0,45633185921.0
Doanh thu cho thuê bất động sản đầu tư,Tổng doanh thu: > Doanh thu cho thuê bất động sản đầu tư,Doanh thu cho thuê bất động sản đầu tư,76.955.733.459,43.979.300.914,76955733459.0,43979300914.0
Doanh thu từ thủy điện,Tổng doanh thu: > Doanh thu từ thủy điện,Doanh thu từ thủy điện,323.724.922.601,193.811.618.679,323724922601.0,193811618679.0
Doanh thu từ khách sạn,Tổng doanh thu: > Doanh thu từ khách sạn,Doanh thu từ khách sạn,80.499.001.756,545.484.658,80499001756.0,545484658.0
Doanh thu khác,Tổng doanh thu: > Doanh thu khác,Doanh thu khác,-,189.000.000,,189000000.0
,,,2.299.838.100.029,1.990.077.357.416,2299838100029.0,1990077357416.0
Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,,
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu: > Giảm giá hàng bán,Giảm giá hàng bán,(2.195.215.083),(1.409.302.909),-2195215083.0,-1409302909.0
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu: > Chiết khấu thương mại,Chiết khấu thương mại,(666.402.126),(174.225.925),-666402126.0,-174225925.0
,,,(2.861.617.209),(1.583.528.834),-2861617209.0,-1583528834.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu: > Doanh thu thuần,Doanh thu thuần,2.296.976.482.820,1.988.493.828.582,2296976482820.0,1988493828582.0
