row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Các khách hàng mua nhà dự án Hà Đô Centrosa Garden,Các khách hàng mua nhà dự án Hà Đô Centrosa Garden,Các khách hàng mua nhà dự án Hà Đô Centrosa Garden,71.688.154.822,161.153.678.000,71688154822.0,161153678000.0
Các khách hàng mua nhà khu biệt thự Sư Vạn Hạnh,Các khách hàng mua nhà khu biệt thự Sư Vạn Hạnh,Các khách hàng mua nhà khu biệt thự Sư Vạn Hạnh,24.444.972.600,42.517.143.600,24444972600.0,42517143600.0
"Uỷ ban Nhân dân Huyện Kiên Hải, Tinh Kiên Giang","Uỷ ban Nhân dân Huyện Kiên Hải, Tinh Kiên Giang","Uỷ ban Nhân dân Huyện Kiên Hải, Tinh Kiên Giang",60.832.176.365,38.156.830.121,60832176365.0,38156830121.0
Các khách hàng mua nhà chung cư dự án,Các khách hàng mua nhà chung cư dự án,Các khách hàng mua nhà chung cư dự án,,,,
"Nguyễn Văn Công - Quận Gò Vấp, TP. Hồ Chí Minh","Các khách hàng mua nhà chung cư dự án > Nguyễn Văn Công - Quận Gò Vấp, TP. Hồ Chí Minh","Nguyễn Văn Công - Quận Gò Vấp, TP. Hồ Chí Minh",16.690.195.874,16.910.250.496,16690195874.0,16910250496.0
Công ty Cổ phần Đầu tư Xây dựng ECO,Các khách hàng mua nhà chung cư dự án > Công ty Cổ phần Đầu tư Xây dựng ECO,Công ty Cổ phần Đầu tư Xây dựng ECO,10.686.312.240,15.193.312.240,10686312240.0,15193312240.0
Tổng Công ty Điện lực Miền Trung,Các khách hàng mua nhà chung cư dự án > Tổng Công ty Điện lực Miền Trung,Tổng Công ty Điện lực Miền Trung,25.451.627.830,27.920.274.041,25451627830.0,27920274041.0
Tổng Công ty Điện lực Miền Bắc,Các khách hàng mua nhà chung cư dự án > Tổng Công ty Điện lực Miền Bắc,Tổng Công ty Điện lực Miền Bắc,16.396.452.531,15.320.229.049,16396452531.0,15320229049.0
Các khách hàng mua nhà dự án chung cư CC1 Dịch Vọng,Các khách hàng mua nhà chung cư dự án > Các khách hàng mua nhà dự án chung cư CC1 Dịch Vọng,Các khách hàng mua nhà dự án chung cư CC1 Dịch Vọng,25.399.049.974,-,25399049974.0,
Ban Quản lý Dự án 98/ BQP,Các khách hàng mua nhà chung cư dự án > Ban Quản lý Dự án 98/ BQP,Ban Quản lý Dự án 98/ BQP,-,5.210.985.000,,5210985000.0
Ban Quản lý Dự án Thủy diện 7,Các khách hàng mua nhà chung cư dự án > Ban Quản lý Dự án Thủy diện 7,Ban Quản lý Dự án Thủy diện 7,-,4.085.687.399,,4085687399.0
Các khách hàng khác,Các khách hàng mua nhà chung cư dự án > Các khách hàng khác,Các khách hàng khác,139.018.133.438,110.004.094.250,139018133438.0,110004094250.0
,,,390.607.075.674,436.472.484.196,390607075674.0,436472484196.0
