row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,31/12/2017 > Giá gốc VND,31/12/2017 > Giá trị hợp lý VND,numeric__Số lượng cổ phiếu,numeric__31/12/2017 > Giá gốc VND,numeric__31/12/2017 > Giá trị hợp lý VND
Cổ phiếu của Ngân hàng TMCP Quân đội,Cổ phiếu của Ngân hàng TMCP Quân đội,Cổ phiếu của Ngân hàng TMCP Quân đội,290.343,2.977.135.749,7.220.830.410,290343.0,2977135749.0,7220830410.0
Cổ phiếu của Công ty CP LICOGI 13,Cổ phiếu của Công ty CP LICOGI 13,Cổ phiếu của Công ty CP LICOGI 13,75.750,444.927.000,318.150.000,75750.0,444927000.0,318150000.0
,,,,3.422.062.749,7.538.980.410,,3422062749.0,7538980410.0
,,,Số lượng cổ phiếu,1/1/2017,1/1/2017,,,
,,,Số lượng cổ phiếu,Giá gốc VND,Giá trị hợp lý VND,,,
Cổ phiếu của Ngân hàng TMCP Quân đội,Cổ phiếu của Ngân hàng TMCP Quân đội,Cổ phiếu của Ngân hàng TMCP Quân đội,290.343,2.977.135.749,3.899.306.490,290343.0,2977135749.0,3899306490.0
Cổ phiếu của Công ty CP LICOGI 13,Cổ phiếu của Công ty CP LICOGI 13,Cổ phiếu của Công ty CP LICOGI 13,75.750,444.927.000,333.300.000,75750.0,444927000.0,333300000.0
,,,,3.422.062.749,4.232.606.490,,3422062749.0,4232606490.0
