row_label_raw,row_label_full,col_0,2017Cổ phiếu,2016Cổ phiếu,numeric__2017Cổ phiếu,numeric__2016Cổ phiếu
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,75.936.902,68.411.028,75936902.0,68411028.0
Ảnh hưởng của việc mua lại cổ phiếu,Ảnh hưởng của việc mua lại cổ phiếu,Ảnh hưởng của việc mua lại cổ phiếu,-,(26.851),,-26851.0
Cổ phiếu phát hành cho nhân viên,Cổ phiếu phát hành cho nhân viên,Cổ phiếu phát hành cho nhân viên,-,471.251,,471251.0
Cổ phiếu phát hành từ lợi nhuận chưa phân phối,Cổ phiếu phát hành từ lợi nhuận chưa phân phối,Cổ phiếu phát hành từ lợi nhuận chưa phân phối,-,6.904.656,,6904656.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,75.936.902,75.760.084,75936902.0,75760084.0
