row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2017 VND,2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,30,2.299.838.100.029,1.990.077.357.416,1.0,30.0,2299838100029.0,1990077357416.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,30,2.861.617.209,1.583.528.834,2.0,30.0,2861617209.0,1583528834.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,2.296.976.482.820,1.988.493.828.582,10.0,,2296976482820.0,1988493828582.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,31,1.516.160.470.211,1.415.271.009.156,11.0,31.0,1516160470211.0,1415271009156.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,780.816.012.609,573.222.819.426,20.0,,780816012609.0,573222819426.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,32,39.951.619.165,18.859.068.755,21.0,32.0,39951619165.0,18859068755.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,33,122.969.827.122,117.566.175.276,22.0,33.0,122969827122.0,117566175276.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,112.086.173.062,116.187.055.784,23.0,,112086173062.0,116187055784.0
Phần lãi hoặc lỗ trong công ty liên liên kết,Phần lãi hoặc lỗ trong công ty liên liên kết,Phần lãi hoặc lỗ trong công ty liên liên kết,24,,(141.747.364),7.764.580.855,24.0,,-141747364.0,7764580855.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,34,233.504.371.599,145.861.577.813,25.0,34.0,233504371599.0,145861577813.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,35,135.599.261.602,95.095.574.291,26.0,35.0,135599261602.0,95095574291.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,328.552.424.087,241.323.141.656,30.0,,328552424087.0,241323141656.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,36,10.143.445.391,58.469.042.897,31.0,36.0,10143445391.0,58469042897.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,15.395.458.016,6.617.682.243,32.0,,15395458016.0,6617682243.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,(5.252.012.625),51.851.360.654,40.0,,-5252012625.0,51851360654.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,323.300.411.462,293.174.502.310,50.0,,323300411462.0,293174502310.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,38,92.223.289.744,75.010.668.386,51.0,38.0,92223289744.0,75010668386.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,38,(42.026.398.661),(33.990.830.534),52.0,38.0,-42026398661.0,-33990830534.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),60,,273.103.520.379,252.154.664.458,60.0,,273103520379.0,252154664458.0
