row_label_raw,row_label_full,col_0,1/1/2017VND,Số đã nộp trong năm VND,Số bù trừ trong năm VND,31/12/2017VND,numeric__1/1/2017VND,numeric__Số đã nộp trong năm VND,numeric__Số bù trừ trong năm VND,numeric__31/12/2017VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,7.108.755.988,32.747.722.928,(2.852.112.396),37.004.366.520,7108755988.0,32747722928.0,-2852112396.0,37004366520.0
Thuế khác,Thuế khác,Thuế khác,269.205.234,16.924.720,(16.886.374),269.243.580,269205234.0,16924720.0,-16886374.0,269243580.0
,,,7.377.961.222,32.764.647.648,(2.868.998.770),37.273.610.100,7377961222.0,32764647648.0,-2868998770.0,37273610100.0
