row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,435.135.170.408,402.864.223.360,435135170408.0,402864223360.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,134.186.608.446,94.695.165.526,134186608446.0,94695165526.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,95.004.618.565,55.532.128.554,95004618565.0,55532128554.0
Chi phí sửa chữa lớn tài sản cố định,Chi phí sửa chữa lớn tài sản cố định,Chi phí sửa chữa lớn tài sản cố định,34.961.139.045,33.319.935.704,34961139045.0,33319935704.0
Chi phí lãi vay vốn hóa trong năm,Chi phí lãi vay vốn hóa trong năm,Chi phí lãi vay vốn hóa trong năm,4.220.850.836,5.843.101.268,4220850836.0,5843101268.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(526.686.150.903),(28.722.285.774),-526686150903.0,-28722285774.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(186.000.000),(381.997.000),-186000000.0,-381997000.0
Quyết toán chi phí sửa chữa lớn tài sản cố định,Quyết toán chi phí sửa chữa lớn tài sản cố định,Quyết toán chi phí sửa chữa lớn tài sản cố định,(30.004.671.770),(33.319.935.704),-30004671770.0,-33319935704.0
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(7.033.536.624),-,-7033536624.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,5.411.419.557,435.135.170.408,5411419557.0,435135170408.0
