row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam,31/12/2021VND > 533.351.157.182,1/1/2021VND > 304.994.974.360,numeric__31/12/2021VND > 533.351.157.182,numeric__1/1/2021VND > 304.994.974.360
Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,33.942.095,319.959.153,33942095.0,319959153.0
Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,-,9.350.000,,9350000.0
