row_label_raw,row_label_full,col_0,Số lượng cổ phần,% vốn sở hữu,% quyền biểu quyết,31/12/2021 > Giá gốc VND,31/12/2021 > Dự phòng VND,31/12/2021 > Giá trị hợp lý VND,31/12/2021 > Số lượng cổ phần,31/12/2021 > % vốn sở hữu,31/12/2021 > % quyền biểu quyết,31/12/2021 > 1/1/2021 > Giá gốc VND,31/12/2021 > 1/1/2021 > Dự phòng VND,31/12/2021 > 1/1/2021 > Giá trị hợp lý VND,numeric__Số lượng cổ phần,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__31/12/2021 > Giá gốc VND,numeric__31/12/2021 > Dự phòng VND,numeric__31/12/2021 > Giá trị hợp lý VND,numeric__31/12/2021 > Số lượng cổ phần,numeric__31/12/2021 > % vốn sở hữu,numeric__31/12/2021 > % quyền biểu quyết,numeric__31/12/2021 > 1/1/2021 > Giá gốc VND,numeric__31/12/2021 > 1/1/2021 > Dự phòng VND,numeric__31/12/2021 > 1/1/2021 > Giá trị hợp lý VND
Đầu tư góp vốn vào công ty con▪ Công ty Cổ phần Thủy diện Hạ Sông Pha (i),Đầu tư góp vốn vào công ty con▪ Công ty Cổ phần Thủy diện Hạ Sông Pha (i),Đầu tư góp vốn vào công ty con▪ Công ty Cổ phần Thủy diện Hạ Sông Pha (i),11.200.000,70%,70%,112.000.000.000,-,(*),11.200.000,70%,70%,112.000.000.000,-,(*),11200000.0,0.7,0.7,112000000000.0,,,11200000.0,0.7,0.7,112000000000.0,,
Đầu tư góp vốn vào công ty liên kết▪ Công ty Cổ phần Phong diện Thuận Bình (ii),Đầu tư góp vốn vào công ty liên kết▪ Công ty Cổ phần Phong diện Thuận Bình (ii),Đầu tư góp vốn vào công ty liên kết▪ Công ty Cổ phần Phong diện Thuận Bình (ii),10.000.000,20%,20%,100.079.200.000,-,(*),5.500.000,20%,20%,55.079.200.000,(1.797.004.960),(*),10000000.0,0.2,0.2,100079200000.0,,,5500000.0,0.2,0.2,55079200000.0,-1797004960.0,
Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,2.579.069,"3,3%","3,3%",24.560.000.000,-,87.430.439.100,2.579.069,"3,3%","3,3%",24.560.000.000,-,68.603.235.400,2579069.0,0.033,0.033,24560000000.0,,87430439100.0,2579069.0,0.033,0.033,24560000000.0,,68603235400.0
Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,1.280.000,1%,1%,12.800.000.000,-,51.840.000.000,1.280.000,1%,1%,12.800.000.000,-,37.120.000.000,1280000.0,0.01,0.01,12800000000.0,,51840000000.0,1280000.0,0.01,0.01,12800000000.0,,37120000000.0
Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,,,,37.360.000.000,-,,,,,37.360.000.000,-,,,,,37360000000.0,,,,,,37360000000.0,,
Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,Đầu tư góp vốn vào các đơn vị khác▪ Công ty Cổ phần Thủy diện A Vương▪ Công ty Cổ phần Thủy diện Sông Ba Hạ,,,,249.439.200.000,-,,,,,204.439.200.000,(1.797.004.960),,,,,249439200000.0,,,,,,204439200000.0,-1797004960.0,
