row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty con,Doanh thu bán hàng và hợp đồng xây dựngLãi vay từ các khoản cho công ty con vayCho vay dài hạnCho mượn tạmThu hồi tiền cho vay và mượn tạm,6.302.18712.379.33394.891.000-65.599.987,6.711.8773.737.50050.000.00011.442.00011.243.000,,,,6.71187737375005e+37
Công ty TNHH Công nghiệp và Nồng nghiệp Cao su Hoàng Anh - Quang Minh,Công ty TNHH Công nghiệp và Nồng nghiệp Cao su Hoàng Anh - Quang Minh,Công ty TNHH Công nghiệp và Nồng nghiệp Cao su Hoàng Anh - Quang Minh,Công ty con,Doanh thu bán hàng và cung cấp dịch vụMua hàng hóa,41.995.79715.709.700,15.478.619-,,,4199579715709700.0,
Công ty Cổ phần Cao su Hoàng Anh -Quang Minh,Công ty Cổ phần Cao su Hoàng Anh -Quang Minh,Công ty Cổ phần Cao su Hoàng Anh -Quang Minh,Công ty con,Lãi vay từ các khoản cho công ty con vayCho vay dài hạnThu hồi tiền cho vay và mượn tạmCho mượn tạm,97.548.279853.638.500-,41.908.333500.000.000250.660.72077.536.800,,,,4.19083335e+33
Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai,Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai,Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai,Công ty con,"Lãi vay từ các khoản cho công ty con vayDoanh thu bán hàng, cung cấp dịch vụ và hợp đồng xây dựngCho mượn tạmThu hồi tiền cho vay và mượn tạm",22.744.4102.228.026-,45.865.79921.781.41918.939.00019.211.000,,,,4.586579921781419e+31
Công ty Cổ phần Cao su Trung Nguyên(trước đầy là “Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai”),Công ty Cổ phần Cao su Trung Nguyên(trước đầy là “Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai”),Công ty Cổ phần Cao su Trung Nguyên(trước đầy là “Công ty Cổ phần Trồng rừng Công nghiệp Gia Lai”),Bên liên quan,Lãi vay từ các khoản cho công ty liên quan vayDoanh thu bán hàng và cung cấp dịch vụ,7.665.24338.494,-,,,766524338494.0,
Công ty TNHH MTV Hoàng Anh An Đông Meas,Công ty TNHH MTV Hoàng Anh An Đông Meas,Công ty TNHH MTV Hoàng Anh An Đông Meas,Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,62.367.434,117.058.419,,,62367434.0,117058419.0
Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty TNHH Phát triển Nông nghiệp Hoàng Anh Attapeu,Công ty con,"Doanh thu bán hàng, cung cấp dịch vụ và hợp đồng xây dựngChuyển giao tài sản",179.103.074-,202.951.45221.395.005,,,,2.0295145221395004e+16
Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty TNHH Hoàng Anh Oyadav,Công ty con,Doanh thu bán hàng,477.862,3.470.460,,,477862.0,3470460.0
