row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty TNHHMTV Kinh doanhXuất Nhập khẩuHoàng Anh Gia Lai,Công ty TNHHMTV Kinh doanhXuất Nhập khẩuHoàng Anh Gia Lai,Công ty TNHHMTV Kinh doanhXuất Nhập khẩuHoàng Anh Gia Lai,Công ty con,"Doanh thu bán hàng,cung cấp dịch vụ vàhợp đồng xây dựngMua hàng hóa và dịch vụCho vay mượn tạmThu hồi cho vay vàmượn tạm",377.362.14834.303.78146.258.47745.988.568,4.354.80086.129.073729.582.588620.308.255,,,3.7736214834303784e+32,4.354800861290737e+32
Công ty TNHHĐiện Hoàng AnhAttapeu,Công ty TNHHĐiện Hoàng AnhAttapeu,Công ty TNHHĐiện Hoàng AnhAttapeu,Công ty con,"Doanh thu bán hàng,cung cấp dịch vụ vàhợp đồng xây dựng",100.866.065,44.109.240,,,100866065.0,44109240.0
Công ty Cổ phầnCao su Ban Mẻ,Công ty Cổ phầnCao su Ban Mẻ,Công ty Cổ phầnCao su Ban Mẻ,Công ty con,Doanh thu bán hàng,585.310,,,,585310.0,
Công ty TNHHKhoáng sảnHoàng Anh GL- Kon Tum,Công ty TNHHKhoáng sảnHoàng Anh GL- Kon Tum,Công ty TNHHKhoáng sảnHoàng Anh GL- Kon Tum,Công ty con,Doanh thu bán hàng vàhợp đồng xây dựngThu hồi tiền vayCho mượn tạm,407.051-,720.33891.235.40347.502.935,,,,7.203389123540347e+21
Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty Cổ phầnThế thao HoàngAnh Gia Lai,Công ty con,"Lãi vay từ các khoản chocông ty con vayMua dịch vụ quảng cáoDoanh thu bán hàng,cung cấp dịch vụ vàhợp đồng xây dựngCho vayThu hồi cho vay",19.726.82713.000.0003.796.69039.132.7051.200.000,-13.000.00010.645.243-,,,1.9726827130000004e+37,
Công ty Cổ phầnNông nghiệpQuốc tế HoàngAnh Gia Lai,Công ty Cổ phầnNông nghiệpQuốc tế HoàngAnh Gia Lai,Công ty Cổ phầnNông nghiệpQuốc tế HoàngAnh Gia Lai,Công ty con,"Lãi vay từ các khoản chocông ty con vayDoanh thu bán hàng,cung cấp dịch vụ vàhợp đồng xây dựngLãi chuyển nhượngcổ phiếuCho vay dài hạnCho mượn tạmThu hồi tiền cho vayvà mượn tạmMua tài sản cố địnhChuyển giao tài sảnMua hàng hóa dịch vụCổ tức",117.707.982273.948537.515450.000.0001.635.984.9212.217.481.072-1.072.715-,81.797.1444.255.94111.820.131265.925.0001.061.616.540398.744.65029.519.57547.863.975722.51683.091.160,,,,8.179714442559412e+80
Công ty Cổ phầnMía đường HoàngAnh Gia Lai,Công ty Cổ phầnMía đường HoàngAnh Gia Lai,Công ty Cổ phầnMía đường HoàngAnh Gia Lai,Công ty con,Lãi vay từ các khoảncho công ty con vayCho vay dài hạnThu hồi tiền cho vayvà mượn tạm,35.169.423549.250.485111.745.000,35.169.423291.041.010236.922.750,,,3.5169423549250487e+25,3.516942329104101e+25
