row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu từ khách hàng,Phải thu từ khách hàng,Phải thu từ khách hàng,184.977.605,181.674.705,184977605.0,181674705.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công ty TNHH MTV Xây lắp Điện,Trong đó: > Công ty TNHH MTV Xây lắp Điện,Công ty TNHH MTV Xây lắp Điện,85.348.434,12.407.363,85348434.0,12407363.0
Các khoản phải thu khách hàng khác,Trong đó: > Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,99.629.171,169.267.342,99629171.0,169267342.0
Phải thu từ các bên liên quan(Thuyết minh số 28),Trong đó: > Phải thu từ các bên liên quan(Thuyết minh số 28),Phải thu từ các bên liên quan(Thuyết minh số 28),340.844.997,195.252.366,340844997.0,195252366.0
TỔNG CỘNG,Trong đó: > TỔNG CỘNG,TỔNG CỘNG,525.822.602,376.927.071,525822602.0,376927071.0
