row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Lâm Hoàng Hải,Ông Lâm Hoàng Hải,Ông Lâm Hoàng Hải,Trưởng Ban,,,
Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Bà Nguyễn Thị Huyền,Thành viên,,,
Ông Nguyễn Tấn Anh,Ông Nguyễn Tấn Anh,Ông Nguyễn Tấn Anh,Thành viên,bổ nhiệm ngày 15 tháng 4 năm 2015,,
