row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chữ tịch,,,
Ông Đoàn Nguyên Thu,Ông Đoàn Nguyên Thu,Ông Đoàn Nguyên Thu,Thành viên,,,
Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,Thành viên,,,
Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Bà Võ Thị Huyền Lan,Thành viên,,,
Ông Phan Thanh Thử,Ông Phan Thanh Thử,Ông Phan Thanh Thử,Thành viên,,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,bố nhiệm ngày 15 tháng 4 năm 2015,,
Ông Nguyễn Xuân Thắng,Ông Nguyễn Xuân Thắng,Ông Nguyễn Xuân Thắng,Thành viên,bố nhiệm ngày 14 tháng 8 năm 2015,,
Ông Nguyễn Văn Sư,Ông Nguyễn Văn Sư,Ông Nguyễn Văn Sư,Thành viên,từ nhiệm ngày 14 tháng 8 năm 2015,,
Ông Pornchai Lueang-a-papong,Ông Pornchai Lueang-a-papong,Ông Pornchai Lueang-a-papong,Thành viên,mân nhiệm ngày 15 tháng 4 năm 2015,,
