row_label_raw,row_label_full,col_0,Số cuối năm,Ngân VND Số đầu năm,numeric__Số cuối năm,numeric__Ngân VND Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,36.263.574,74.621.094,36263574.0,74621094.0
Các bên liên quan trả tiền trước(Thuyết minh số 28),Các bên liên quan trả tiền trước(Thuyết minh số 28),Các bên liên quan trả tiền trước(Thuyết minh số 28),1.318.196.745,816.488.478,1318196745.0,816488478.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.354.460.319,891.109.572,1354460319.0,891109572.0
