row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÂN HẠN,,7.453.359.435,5.241.413.414,,,7453359435.0,5241413414.0
110,110,110,I. Tiền,,238.067.919,601.272.163,,,238067919.0,601272163.0
111,111,111,1. Tiền,4,238.067.919,601.272.163,,4.0,238067919.0,601272163.0
130,130,130,II. Các khoản phải thu ngắn hạn,,6.926.123.473,4.233.468.729,,,6926123473.0,4233468729.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5.1,525.822.602,376.927.071,,51.0,525822602.0,376927071.0
132,132,132,2. Trả trước cho người bán ngắn hạn,5.2,162.297.212,151.781.582,,52.0,162297212.0,151781582.0
135,135,135,3. Phải thu về cho vay ngắn hạn,6,4.652.017.152,2.605.187.503,,6.0,4652017152.0,2605187503.0
136,136,136,4. Phải thu ngắn hạn khác,7,1.586.464.025,1.099.606.779,,7.0,1586464025.0,1099606779.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(477.518),(34.206),,,-477518.0,-34206.0
140,140,140,III. Hàng tồn kho,,206.104.818,309.065.841,,,206104818.0,309065841.0
141,141,141,1. Hàng tồn kho,8,206.104.818,309.065.841,,8.0,206104818.0,309065841.0
150,150,150,IV. Tài sản ngắn hạn khác,,83.063.225,97.606.681,,,83063225.0,97606681.0
151,151,151,1. Chi phí trả trước ngắn hạn,,383.900,4.653.327,,,383900.0,4653327.0
152,152,152,2. Thuế GTGT được khấu trừ,,483.337,11.170.114,,,483337.0,11170114.0
155,155,155,3. Tài sản ngắn hạn khác,9,82.195.988,81.783.240,,9.0,82195988.0,81783240.0
200,200,200,B. TÀI SẢN DÀI HẠN,,20.235.507.840,17.908.941.293,,,20235507840.0,17908941293.0
210,210,210,I. Các khoản phải thu dài hạn,,8.373.822.112,8.191.042.904,,,8373822112.0,8191042904.0
215,215,215,1. Phải thu về cho vay dài hạn,6,8.066.041.332,7.971.021.244,,6.0,8066041332.0,7971021244.0
216,216,216,2. Phải thu dài hạn khác,7,307.780.780,220.021.660,,7.0,307780780.0,220021660.0
220,220,220,II. Tài sản cố định,,247.646.503,432.076.145,,,247646503.0,432076145.0
221,221,221,1. Tài sản cố định hữu hình,10,233.660.774,379.235.897,,10.0,233660774.0,379235897.0
222,222,222,Nguyên giá,,321.148.576,489.532.279,,,321148576.0,489532279.0
223,223,223,Giá trị hao mòn lũy kế,,(87.487.802),(110.296.382),,,-87487802.0,-110296382.0
227,227,227,2. Tài sản cố định vô hình,11,13.985.729,52.840.248,,11.0,13985729.0,52840248.0
228,228,228,Nguyên giá,,20.371.973,57.360.406,,,20371973.0,57360406.0
229,229,229,Giá trị hao mòn lũy kế,,(6.386.244),(4.520.158),,,-6386244.0,-4520158.0
230,230,230,III. Bất động sản đầu tư,12,78.228.682,95.434.635,,12.0,78228682.0,95434635.0
231,231,231,1. Nguyên giá,,79.478.780,96.184.694,,,79478780.0,96184694.0
232,232,232,2. Giá trị hao mòn lũy kế,,(1.250.098),(750.059),,,-1250098.0,-750059.0
240,240,240,IV. Tài sản dở dang dài hạn,,47.619.968,78.727.897,,,47619968.0,78727897.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,13,47.619.968,78.727.897,,13.0,47619968.0,78727897.0
250,250,250,V. Đầu tư tài chính dài hạn,14,11.474.502.144,9.095.874.286,,14.0,11474502144.0,9095874286.0
251,251,251,1. Đầu tư vào công ty con,14.1,11.437.505.856,8.824.915.498,,141.0,11437505856.0,8824915498.0
252,252,252,2. Đầu tư vào công ty liên kết,14.2,5.000.000,238.962.500,,142.0,5000000.0,238962500.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,14.3,31.996.288,31.996.288,,143.0,31996288.0,31996288.0
260,260,260,VI. Tài sản dài hạn khác,,13.688.431,15.785.426,,,13688431.0,15785426.0
261,261,261,1. Chi phí trả trước dài hạn,15,13.688.431,15.785.426,,15.0,13688431.0,15785426.0
270,270,270,TỔNG CỘNG TÀI SẢN,,27.688.867.275,23.150.354.707,,,27688867275.0,23150354707.0
