row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả tiền mượn từ các công ty khác,Phải trả tiền mượn từ các công ty khác,Phải trả tiền mượn từ các công ty khác,202.899.740,813.457.516,202899740.0,813457516.0
Phải trả lãi vay,Phải trả lãi vay,Phải trả lãi vay,635.570,119.952.281,635570.0,119952281.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,101.579,101.579,101579.0,101579.0
Phải trả về thu chỉ hộ,Phải trả về thu chỉ hộ,Phải trả về thu chỉ hộ,72.786.442,10.174.516,72786442.0,10174516.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",3.669.402,871.544,3669402.0,871544.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,280.092.733,944.557.436,280092733.0,944557436.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả khác cho các bên liên quan(Thuyết minh số 28),Trong đó: > Phải trả khác cho các bên liên quan(Thuyết minh số 28),Phải trả khác cho các bên liên quan(Thuyết minh số 28),195.906.802,849.383.539,195906802.0,849383539.0
Phải trả khác,Trong đó: > Phải trả khác,Phải trả khác,84.185.931,95.173.897,84185931.0,95173897.0
