row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
"Hội đồng Quản trị và Ban giám đốcThù lao, lương và thường","Hội đồng Quản trị và Ban giám đốcThù lao, lương và thường","Hội đồng Quản trị và Ban giám đốcThù lao, lương và thường",8.622.474,18.436.358,8622474.0,18436358.0
Ban kiểm soátThù lao,Ban kiểm soátThù lao,Ban kiểm soátThù lao,284.290,211.320,284290.0,211320.0
Ban thư kýThường,Ban thư kýThường,Ban thư kýThường,-,571.914,,571914.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.906.764,19.219.592,8906764.0,19219592.0
