row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi cho vay,Lãi cho vay,Lãi cho vay,1.074.307.312,945.149.614,1074307312.0,945149614.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,34.477.074,9.909.915,34477074.0,9909915.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,15.741.379,45.341.366,15741379.0,45341366.0
Thu nhập từ thanh lý các khoản đầu tư,Thu nhập từ thanh lý các khoản đầu tư,Thu nhập từ thanh lý các khoản đầu tư,6.522.566,17.977.161,6522566.0,17977161.0
Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,659.966,116.487.639,659966.0,116487639.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.131.708.297,1.134.865.695,1131708297.0,1134865695.0
