row_label_raw,row_label_full,STT,Địa chỉ khu đất,Diện tích,Nguyên giá,numeric__Địa chỉ khu đất,numeric__Diện tích,numeric__Nguyên giá
,,,,m2,VND,,,
1,1,1,"Số 1610 Võ Văn Kiệt, phường 7, Quận 6, Thành phố Hồ Chí Minh","21.680,10",429.265.980.000,,21680.1,429265980000.0
2,2,2,"Số 400 Nguyễn Duy, phường 9, Quận 8, Thành phố Hồ Chí Minh","13.983,00",119.323.400.000,,13983.0,119323400000.0
3,3,3,"Số 491/12 Nguyễn Đình Chiều, Quận 3, Thành phố Hồ Chí Minh","126,50",3.889.875.000,,126.5,3889875000.0
4,4,4,"Số 175B Trần Tuấn Khải, Phường 5, Quận 5, Thành phố Hồ Chí Minh","294,00",8.937.600.000,,294.0,8937600000.0
