row_label_raw,row_label_full,col_0,31/12/2020 > Số lượng,31/12/2020 > Giá trị,01/01/2020 > Số lượng,01/01/2020 > Giá trị,numeric__31/12/2020 > Số lượng,numeric__31/12/2020 > Giá trị,numeric__01/01/2020 > Số lượng,numeric__01/01/2020 > Giá trị
,,,,VND,,VND,,,,
- Hàng tồn kho gạo (1),- Hàng tồn kho gạo (1),- Hàng tồn kho gạo (1),"83.313,92",661.975.531.134,"83.313,92",661.975.531.134,83313.92,661975531134.0,83313.92,661975531134.0
- Tài sản khác (2),- Tài sản khác (2),- Tài sản khác (2),630.000,6.504.120.000,630.000,6.504.120.000,630000.0,6504120000.0,630000.0,6504120000.0
- Lúa mì (3),- Lúa mì (3),- Lúa mì (3),8.392,56.100.520,,,8392.0,56100520.0,,
,,,,668.535.751.654,,668.479.651.134,,668535751654.0,,668479651134.0
