row_label_raw,row_label_full,col_0,31/12/2020,31/12/2019,numeric__31/12/2020,numeric__31/12/2019
,,,VND,VND,,
Giá vốn của hàng đã bán,Giá vốn của hàng đã bán,Giá vốn của hàng đã bán,15.300.791.047.581,15.045.201.246.824',15300791047581.0,
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,154.769.521.804,253.531.539.545,154769521804.0,253531539545.0
Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,347.936.208,450.585.515,347936208.0,450585515.0
Các khoản chi phí sản xuất được tính trực tiếp vào giá vốn,Các khoản chi phí sản xuất được tính trực tiếp vào giá vốn,Các khoản chi phí sản xuất được tính trực tiếp vào giá vốn,-,,,
Hao hụt mất mát hàng tồn kho,Các khoản chi phí sản xuất được tính trực tiếp vào giá vốn > Hao hụt mất mát hàng tồn kho,Hao hụt mất mát hàng tồn kho,2.659.910.813,3.594.068.581,2659910813.0,3594068581.0
Các khoản giảm giá vốn hàng bán,Các khoản giảm giá vốn hàng bán,Các khoản giảm giá vốn hàng bán,-,,,
Các khoản chi phí ngoài định mức,Các khoản giảm giá vốn hàng bán > Các khoản chi phí ngoài định mức,Các khoản chi phí ngoài định mức,69.245.753.862,44.763.453.178,69245753862.0,44763453178.0
Dự phòng giảm giá hàng tồn kho,Các khoản giảm giá vốn hàng bán > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,30.817.360.490,(9.305.120.190),30817360490.0,-9305120190.0
Giá vốn khác,Các khoản giảm giá vốn hàng bán > Giá vốn khác,Giá vốn khác,671.579.325,19.100.893,671579325.0,19100893.0
,,,15.559.303.110.083,\( \sqrt{15.338.254.874.346} \),15559303110083.0,
