row_label_raw,row_label_full,col_0,Địa chỉ,31/12/2020 > Tỷ lệ lợi ích,31/12/2020 > Tỷ lệ quyền biểu quyết,Giá trị ghi sở theo phương pháp vốn chủ sở hữuVND,Tỷ lệ lợi ích,01/01/2020 > Tỷ lệ quyền biểu quyết,01/01/2020 > Giá trị ghi sở theo phương pháp vốn chủ sở hữuVND,numeric__Địa chỉ,numeric__31/12/2020 > Tỷ lệ lợi ích,numeric__31/12/2020 > Tỷ lệ quyền biểu quyết,numeric__Giá trị ghi sở theo phương pháp vốn chủ sở hữuVND,numeric__Tỷ lệ lợi ích,numeric__01/01/2020 > Tỷ lệ quyền biểu quyết,numeric__01/01/2020 > Giá trị ghi sở theo phương pháp vốn chủ sở hữuVND
Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu),,,,,,,
- Công ty CP Lương thực Thực phẩm Colusa - Miliket,Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Lương thực Thực phẩm Colusa - Miliket,- Công ty CP Lương thực Thực phẩm Colusa - Miliket,TP Hồ Chí Minh,"30,72%","30,72%",43.901.511.182,"30,72%","30,72%",43.192.015.740,,0.3072,0.3072,43901511182.0,0.3072,0.3072,43192015740.0
- Công ty CP Lương thực Thực phẩm Vĩnh Long(*),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Lương thực Thực phẩm Vĩnh Long(*),- Công ty CP Lương thực Thực phẩm Vĩnh Long(*),Tỉnh Vĩnh Long,"40,00%","40,00%",-,"40,00%","40,00%",-,,0.4,0.4,,0.4,0.4,
- Công ty CP Hoàn Mỹ (*),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Hoàn Mỹ (*),- Công ty CP Hoàn Mỹ (*),TP Hồ Chí Minh,"30,00%","30,00%",-,"30,00%","30,00%",-,,0.3,0.3,,0.3,0.3,
- Công ty CP Bến Thành - Mũi Né,Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Bến Thành - Mũi Né,- Công ty CP Bến Thành - Mũi Né,Tỉnh Bình Thuận,"19,67%","20,62%",30.051.400.987,"19,67%","20,62%",34.191.631.511,,0.1967,0.20620000000000002,30051400987.0,0.1967,0.20620000000000002,34191631511.0
- Công ty CP Lương thực Cambodia - VN (*),Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Lương thực Cambodia - VN (*),- Công ty CP Lương thực Cambodia - VN (*),Vương quốc Campuchia,"37,00%","37,00%",-,"37,00%","37,00%",-,,0.37,0.37,,0.37,0.37,
- Công ty CP Xuất nhập khẩu Nông sản Thực phẩm An Giang,Đầu tư vào Công ty liên kết (được hợp nhất theo phương pháp vốn chủ sở hữu) > - Công ty CP Xuất nhập khẩu Nông sản Thực phẩm An Giang,- Công ty CP Xuất nhập khẩu Nông sản Thực phẩm An Giang,Tỉnh An Giang,"20,52%","20,52%",77.886.334.950,"20,52%","20,52%",74.012.384.228,,0.2052,0.2052,77886334950.0,0.2052,0.2052,74012384228.0
,,,,,,151.839.247.119,√,,151.396.031.479,,,,151839247119.0,,,151396031479.0
