row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
,,,VND,VND,,
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,16.241.361.307,16.104.490.606,16241361307.0,16104490606.0
- Công trình Kho chứa lương thực Ninh Quới giai đoạn 2,- Công trình Kho chứa lương thực Ninh Quới giai đoạn 2,- Công trình Kho chứa lương thực Ninh Quới giai đoạn 2,157.590.210,157.590.210,157590210.0,157590210.0
- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo,,,,
- Kho trung tâm Khánh Hưng,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Kho trung tâm Khánh Hưng,- Kho trung tâm Khánh Hưng,5.457.758.801,5.457.758.801,5457758801.0,5457758801.0
- Dự án xây Kho lương thực Tam Bình,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Dự án xây Kho lương thực Tam Bình,- Dự án xây Kho lương thực Tam Bình,1.851.427.503,1.851.427.503,1851427503.0,1851427503.0
- Công trình Nhà máy xay xát lúa tại Kho Phước Long,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Công trình Nhà máy xay xát lúa tại Kho Phước Long,- Công trình Nhà máy xay xát lúa tại Kho Phước Long,876.466.050,876.466.050,876466050.0,876466050.0
"- Chênh lệch tỷ giá của dự án ""Hệ thống thiết bị lạnh""","- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Chênh lệch tỷ giá của dự án ""Hệ thống thiết bị lạnh""","- Chênh lệch tỷ giá của dự án ""Hệ thống thiết bị lạnh""",1.991.303.234,1.991.303.234,1991303234.0,1991303234.0
- Dự án đầu tư kho Năng Gù,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Dự án đầu tư kho Năng Gù,- Dự án đầu tư kho Năng Gù,1.922.679.720,1.922.679.720,1922679720.0,1922679720.0
"- Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp Cá Com","- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp Cá Com","- Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp Cá Com",1.356.388.307,1.356.388.307,1356388307.0,1356388307.0
- Công trình cầu cảng 10.000 tấn,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Công trình cầu cảng 10.000 tấn,- Công trình cầu cảng 10.000 tấn,462.412.089,462.412.089,462412089.0,462412089.0
- Công bờ kè XN XLCK,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Công bờ kè XN XLCK,- Công bờ kè XN XLCK,,466.838.247,,466838247.0
- Chi phí xây dựng cơ bản dở dang khác,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Chi phí xây dựng cơ bản dở dang khác,- Chi phí xây dựng cơ bản dở dang khác,2.165.335.393,1.561.626.445,2165335393.0,1561626445.0
Mua sắm tài sản cố định,- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > Mua sắm tài sản cố định,Mua sắm tài sản cố định,2.221.120.782,2.221.120.782,2221120782.0,2221120782.0
"- Quyền sử dụng đất tại 265 Điện Biên Phù, P.7, Q.3, TPHCM","- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Quyền sử dụng đất tại 265 Điện Biên Phù, P.7, Q.3, TPHCM","- Quyền sử dụng đất tại 265 Điện Biên Phù, P.7, Q.3, TPHCM",1.732.029.873,1.732.029.873,1732029873.0,1732029873.0
"- Quyền sử dụng đất tại 284 - 285 Trần Văn Kiêu, Quận 6, TPHCM","- Công trình hạng mục thí nghiệm định kỳ TBA và thiết bị kèm theo > - Quyền sử dụng đất tại 284 - 285 Trần Văn Kiêu, Quận 6, TPHCM","- Quyền sử dụng đất tại 284 - 285 Trần Văn Kiêu, Quận 6, TPHCM",489.090.909,489.090.909,489090909.0,489090909.0
- Mua sắm tài sản cố định khác,- Mua sắm tài sản cố định khác,- Mua sắm tài sản cố định khác,,,,
,,,18.462.482.089,18.325.611.388,18462482089.0,18325611388.0
