row_label_raw,row_label_full,col_0,Từ ngày 01/01/2020đến ngày 31/12/2020,Từ ngày 01/01/2019đến ngày 31/12/2019,numeric__Từ ngày 01/01/2020đến ngày 31/12/2020,numeric__Từ ngày 01/01/2019đến ngày 31/12/2019
,,,VND,VND,,
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,(245.996.577.067),(204.333.295.933),-245996577067.0,-204333295933.0
Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,(245.996.577.067),(204.333.295.933),-245996577067.0,-204333295933.0
Cổ phiếu phổ thông lưu hành bình quân trong kỳ,Cổ phiếu phổ thông lưu hành bình quân trong kỳ,Cổ phiếu phổ thông lưu hành bình quân trong kỳ,500.000.000,500.000.000,500000000.0,500000000.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,(492),(423),-492.0,-423.0
